6599,378,2,0.002330,19998,268435456
6615,379,2,0.002525,19998,268435456
6630,380,2,0.002586,19998,268435456
6610,381,2,0.002637,19998,268435456
6605,382,2,0.002544,19998,268435456
6619,383,2,0.002562,19998,268435456
6603,384,2,0.002572,19998,268435456
6605,385,2,0.002553,19998,268435456
6606,386,2,0.002564,19998,268435456
6605,387,2,0.002428,19998,268435456
6595,388,2,0.002291,19998,268435456
6605,389,2,0.002560,19998,268435456
6599,390,2,0.002515,19998,268435456
6612,391,2,0.002591,19998,268435456
6632,392,2,0.002582,19998,268435456
6619,393,2,0.002517,19998,268435456
6614,394,2,0.002590,19998,268435456
6590,395,2,0.002577,19998,268435456
6597,396,2,0.002514,19998,268435456
6605,397,2,0.002428,19998,268435456
6608,398,2,0.002328,19998,268435456
6606,399,2,0.002504,19998,268435456
6610,400,2,0.002851,19998,268435456
6597,401,2,0.002815,19998,268435456
6615,402,2,0.002327,19998,268435456
6616,403,2,0.002332,19998,268435456
6590,404,2,0.002511,19998,268435456
6618,405,2,0.002576,19998,268435456
6615,406,2,0.002563,19998,268435456
6610,407,2,0.002382,19998,268435456
6601,408,2,0.002569,19998,268435456
6607,409,2,0.002606,19998,268435456
6612,410,2,0.002296,19998,268435456
6616,411,2,0.002801,19998,268435456
6610,412,2,0.002295,19998,268435456
6611,413,2,0.002634,19998,268435456
6610,414,2,0.002567,19998,268435456
6602,415,2,0.002534,19998,268435456
6610,416,2,0.002598,19998,268435456
6613,417,2,0.002411,19998,268435456
6606,418,2,0.002314,19998,268435456
6615,419,2,0.002560,19998,268435456
6607,420,2,0.002559,19998,268435456
6601,421,2,0.002542,19998,268435456
6611,422,2,0.002571,19998,268435456
6602,423,2,0.002556,19998,268435456
6615,424,2,0.002513,19998,268435456
6625,425,2,0.002788,19998,268435456
6621,426,2,0.002511,19998,268435456
6610,427,2,0.002393,19998,268435456
6622,428,2,0.002357,19998,268435456
6602,429,2,0.002515,19998,268435456
6633,430,2,0.002591,19998,268435456
6610,431,2,0.002588,19998,268435456
6611,432,2,0.002519,19998,268435456
6604,433,2,0.002559,19998,268435456
6604,434,2,0.002637,19998,268435456
6619,435,2,0.002571,19998,268435456
6587,436,2,0.002566,19998,268435456
6619,437,2,0.002421,19998,268435456
6604,438,2,0.002293,19998,268435456
6613,439,2,0.002567,19998,268435456
6599,440,2,0.002523,19998,268435456
6585,441,2,0.002593,19998,268435456
6636,442,2,0.002573,19998,268435456
6602,443,2,0.002514,19998,268435456
6623,444,2,0.002585,19998,268435456
6631,445,2,0.002572,19998,268435456
6630,446,2,0.002515,19998,268435456
6610,447,2,0.002432,19998,268435456
6601,448,2,0.002333,19998,268435456
6608,449,2,0.002518,19998,268435456
6623,450,2,0.002604,19998,268435456
6615,451,2,0.002517,19998,268435456
6593,452,2,0.002621,19998,268435456
6623,453,2,0.002564,19998,268435456
6625,454,2,0.002514,19998,268435456
6614,455,2,0.002590,19998,268435456
6631,456,2,0.002568,19998,268435456
6608,457,2,0.002383,19998,268435456
6601,458,2,0.002339,19998,268435456
6605,459,2,0.002584,19998,268435456
6599,460,2,0.002540,19998,268435456
6617,461,2,0.002564,19998,268435456
6608,462,2,0.002512,19998,268435456
6617,463,2,0.002653,19998,268435456
6616,464,2,0.002566,19998,268435456
6617,465,2,0.002514,19998,268435456
6603,466,2,0.002593,19998,268435456
6603,467,2,0.002415,19998,268435456
6617,468,2,0.002294,19998,268435456
6588,469,2,0.002561,19998,268435456
6630,470,2,0.002567,19998,268435456
6596,471,2,0.002512,19998,268435456
6597,472,2,0.002801,19998,268435456
6620,473,2,0.002331,19998,268435456
6608,474,2,0.002495,19998,268435456
6622,475,2,0.002791,19998,268435456
6601,476,2,0.002541,19998,268435456
6608,477,2,0.002397,19998,268435456
6607,478,2,0.002334,19998,268435456
6621,479,2,0.002525,19998,268435456
6610,480,2,0.002590,19998,268435456
6624,481,2,0.002586,19998,268435456
6598,482,2,0.002514,19998,268435456
6623,483,2,0.002563,19998,268435456
6611,484,2,0.002552,19998,268435456
6610,485,2,0.002523,19998,268435456
6595,486,2,0.002562,19998,268435456
6618,487,2,0.002405,19998,268435456
6630,488,2,0.002308,19998,268435456
6612,489,2,0.002795,19998,268435456
6612,490,2,0.002294,19998,268435456
6613,491,2,0.002842,19998,268435456
6611,492,2,0.002325,19998,268435456
6596,493,2,0.002544,19998,268435456
6607,494,2,0.002568,19998,268435456
6609,495,2,0.002647,19998,268435456
6615,496,2,0.002545,19998,268435456
6589,497,2,0.002429,19998,268435456
6596,498,2,0.002329,19998,268435456
6599,499,2,0.002500,19998,268435456
6611,500,2,0.002788,19998,268435456
6631,501,2,0.002840,19998,268435456
6617,502,2,0.002323,19998,268435456
6595,503,2,0.002333,19998,268435456
6606,504,2,0.002514,19998,268435456
6616,505,2,0.002577,19998,268435456
6632,506,2,0.002565,19998,268435456
6620,507,2,0.002384,19998,268435456
