109.797098157,20.4059086224,20.4059086224,20.4059086224,478
109.796212519,20.4058735914,20.4058735914,20.4058735914,479
109.807039166,20.406301814,20.406301814,20.406301814,480
109.794209367,20.4057943568,20.4057943568,20.4057943568,481
109.786339957,20.4054830687,20.4054830687,20.4054830687,482
109.802271546,20.4061132472,20.4061132472,20.4061132472,483
109.804480538,20.4062006173,20.4062006173,20.4062006173,484
109.793467531,20.4057650132,20.4057650132,20.4057650132,485
109.796887381,20.4059002853,20.4059002853,20.4059002853,486
109.787299437,20.4055210238,20.4055210238,20.4055210238,487
109.815211067,20.4066250063,20.4066250063,20.4066250063,488
109.799241193,20.4059933878,20.4059933878,20.4059933878,489
109.796582915,20.4058882423,20.4058882423,20.4058882423,490
109.782801503,20.4053430917,20.4053430917,20.4053430917,491
109.789500016,20.405608073,20.405608073,20.405608073,492
109.792205373,20.4057150875,20.4057150875,20.4057150875,493
109.799354146,20.4059978554,20.4059978554,20.4059978554,494
109.809722994,20.40640796,20.40640796,20.40640796,495
109.791337461,20.4056807562,20.4056807562,20.4056807562,496
109.791135398,20.4056727633,20.4056727633,20.4056727633,497
109.812526767,20.406518847,20.406518847,20.406518847,498
109.806610745,20.4062848696,20.4062848696,20.4062848696,499
109.806703217,20.4062885269,20.4062885269,20.4062885269,500
109.790902334,20.4056635442,20.4056635442,20.4056635442,501
109.79923505,20.4059931448,20.4059931448,20.4059931448,502
109.805854197,20.4062549474,20.4062549474,20.4062549474,503
109.785505102,20.4054500432,20.4054500432,20.4054500432,504
109.801086526,20.4060663765,20.4060663765,20.4060663765,505
109.797977238,20.4059433936,20.4059433936,20.4059433936,506
109.809022015,20.4063802363,20.4063802363,20.4063802363,507
109.791172579,20.4056742341,20.4056742341,20.4056742341,508
109.796143001,20.4058708417,20.4058708417,20.4058708417,509
109.794288127,20.4057974722,20.4057974722,20.4057974722,510
109.795303055,20.4058376178,20.4058376178,20.4058376178,511
109.792924401,20.4057435293,20.4057435293,20.4057435293,512
109.798692926,20.4059717019,20.4059717019,20.4059717019,513
109.790820565,20.4056603097,20.4056603097,20.4056603097,514
109.790796031,20.4056593392,20.4056593392,20.4056593392,515
109.789021582,20.4055891475,20.4055891475,20.4055891475,516
109.813704641,20.4065654302,20.4065654302,20.4065654302,517
109.797836627,20.4059378319,20.4059378319,20.4059378319,518
109.795645985,20.4058511824,20.4058511824,20.4058511824,519
109.800800058,20.4060550459,20.4060550459,20.4060550459,520
109.80308447,20.4061454002,20.4061454002,20.4061454002,521
109.796502503,20.4058850616,20.4058850616,20.4058850616,522
109.786845695,20.4055030747,20.4055030747,20.4055030747,523
109.801900168,20.4060985583,20.4060985583,20.4060985583,524
109.797320844,20.4059174306,20.4059174306,20.4059174306,525
109.806618747,20.4062851861,20.4062851861,20.4062851861,526
109.790080051,20.4056310174,20.4056310174,20.4056310174,527
109.796587952,20.4058884415,20.4058884415,20.4058884415,528
109.808228281,20.406348844,20.406348844,20.406348844,529
109.808704994,20.4063676981,20.4063676981,20.4063676981,530
109.80093153,20.406060246,20.406060246,20.406060246,531
109.806797058,20.4062922384,20.4062922384,20.4062922384,532
109.804686812,20.4062087757,20.4062087757,20.4062087757,533
109.792523639,20.4057276769,20.4057276769,20.4057276769,534
109.815053036,20.4066187566,20.4066187566,20.4066187566,535
109.793984263,20.4057854528,20.4057854528,20.4057854528,536
109.805960523,20.4062591527,20.4062591527,20.4062591527,537
