91.9903985486,19.6374250044,19.6374250044,19.6374250044,478
91.9952251186,19.6376528649,19.6376528649,19.6376528649,479
91.9958437749,19.6376820706,19.6376820706,19.6376820706,480
91.9974532666,19.6377580509,19.6377580509,19.6377580509,481
91.9989486113,19.6378286414,19.6378286414,19.6378286414,482
91.9958833341,19.6376839381,19.6376839381,19.6376839381,483
91.9830619549,19.6370786238,19.6370786238,19.6370786238,484
91.9858219252,19.6372089328,19.6372089328,19.6372089328,485
91.9825056446,19.6370523577,19.6370523577,19.6370523577,486
91.9908372921,19.6374457178,19.6374457178,19.6374457178,487
91.9965756381,19.6377166203,19.6377166203,19.6377166203,488
91.9942105124,19.6376049668,19.6376049668,19.6376049668,489
91.9811995651,19.6369906909,19.6369906909,19.6369906909,490
91.9942271901,19.6376057541,19.6376057541,19.6376057541,491
91.9888144825,19.6373502187,19.6373502187,19.6373502187,492
91.986273537,19.6372302548,19.6372302548,19.6372302548,493
91.9957723393,19.6376786983,19.6376786983,19.6376786983,494
91.991475582,19.6374758518,19.6374758518,19.6374758518,495
91.9783094663,19.6368542311,19.6368542311,19.6368542311,496
91.9906201533,19.6374354666,19.6374354666,19.6374354666,497
92.000106892,19.6378833194,19.6378833194,19.6378833194,498
91.9931576448,19.6375552618,19.6375552618,19.6375552618,499
92.0002287221,19.6378890705,19.6378890705,19.6378890705,500
91.9962356181,19.6377005687,19.6377005687,19.6377005687,501
91.9915416104,19.637478969,19.637478969,19.637478969,502
91.9945128279,19.6376192387,19.6376192387,19.6376192387,503
91.9912226152,19.6374639091,19.6374639091,19.6374639091,504
91.9911027656,19.637458251,19.637458251,19.637458251,505
92.0010872454,19.6379295976,19.6379295976,19.6379295976,506
91.9942545573,19.6376070461,19.6376070461,19.6376070461,507
92.0026326171,19.6380025468,19.6380025468,19.6380025468,508
91.9937798799,19.637584637,19.637584637,19.637584637,509
92.0074768098,19.6382312088,19.6382312088,19.6382312088,510
91.9766558008,19.6367761492,19.6367761492,19.6367761492,511
91.9777926187,19.636829827,19.636829827,19.636829827,512
91.9942831925,19.6376083979,19.6376083979,19.6376083979,513
91.9900384593,19.6374080043,19.6374080043,19.6374080043,514
91.9997638057,19.6378671237,19.6378671237,19.6378671237,515
91.9987592816,19.6378197038,19.6378197038,19.6378197038,516
92.0021523218,19.6379798746,19.6379798746,19.6379798746,517
91.9758632084,19.6367387245,19.6367387245,19.6367387245,518
92.0000449731,19.6378803965,19.6378803965,19.6378803965,519
91.9885447022,19.6373374819,19.6373374819,19.6373374819,520
91.9957447503,19.6376773958,19.6376773958,19.6376773958,521
91.9880660497,19.6373148838,19.6373148838,19.6373148838,522
91.9880901578,19.637316022,19.637316022,19.637316022,523
91.9861802679,19.6372258513,19.6372258513,19.6372258513,524
91.9952966663,19.6376562426,19.6376562426,19.6376562426,525
92.0011887114,19.6379343873,19.6379343873,19.6379343873,526
91.9814697761,19.637003449,19.637003449,19.637003449,527
92.0014580668,19.6379471023,19.6379471023,19.6379471023,528
91.9965865774,19.6377171367,19.6377171367,19.6377171367,529
91.9928628362,19.637541344,19.637541344,19.637541344,530
91.9847269333,19.6371572344,19.6371572344,19.6371572344,531
91.9948409423,19.6376347286,19.6376347286,19.6376347286,532
92.0012988687,19.6379395873,19.6379395873,19.6379395873,533
92.0116085461,19.638426231,19.638426231,19.638426231,534
91.9877560234,19.6373002468,19.6373002468,19.6373002468,535
91.9964759977,19.6377119165,19.6377119165,19.6377119165,536
91.9977875206,19.6377738301,19.6377738301,19.6377738301,537
91.9884548882,19.6373332416,19.6373332416,19.6373332416,538
91.9876645179,19.6372959266,19.6372959266,19.6372959266,539
91.9855908669,19.6371980238,19.6371980238,19.6371980238,540
91.9861732509,19.63722552,19.63722552,19.63722552,541
91.9906402813,19.6374364168,19.6374364168,19.6374364168,542
91.9963215573,19.6377046257,19.6377046257,19.6377046257,543
91.9940551249,19.6375976311,19.6375976311,19.6375976311,544
91.9906365026,19.6374362384,19.6374362384,19.6374362384,545
91.9920797481,19.6375043746,19.6375043746,19.6375043746,546
92.008443169,19.6382768227,19.6382768227,19.6382768227,547
91.9987018344,19.6378169919,19.6378169919,19.6378169919,548
91.9890131342,19.6373595974,19.6373595974,19.6373595974,549
