117.622883103,117.98587733,118.197340133,117.538267412
118.217646701,118.04123546,117.60631417,117.48030817
117.631250057,117.985360635,118.199315027,117.532751953
118.216978393,118.044877959,117.619240443,117.481359341
117.643077417,117.99026078,118.195338039,117.53158026
118.215084103,118.043129771,117.619676818,117.485594207
117.629945615,117.989858683,118.197090779,117.532058737
118.21413565,118.035640655,117.604375987,117.482962723
117.620140898,117.983976819,118.196035725,117.535338021
118.213161329,118.043634543,117.606617649,117.47899503
117.618460099,117.981605149,118.193253643,117.534827165
118.215680362,118.040641125,117.607875759,117.484047988
117.628664639,117.985695856,118.196677293,117.531086862
118.22050745,118.044129576,117.617313705,117.481532271
117.647396818,117.989462714,118.19917356,117.534411955
118.220952655,118.042108297,117.624088817,117.480624819
117.633580152,117.99017946,118.198505645,117.535028801
118.216710351,118.041032753,117.617099323,117.484229616
117.627574667,117.985834081,118.200969888,117.53808397
118.22127727,118.037085094,117.599230355,117.476774442
117.612954638,117.980778488,118.202899667,117.537970032
118.223983882,118.039115558,117.59523036,117.479584234
117.617368597,117.984649662,118.198835542,117.535105119
118.222131908,118.041199492,117.611536571,117.484487782
117.636887254,117.995504048,118.203472767,117.533698215
118.227300805,118.042743655,117.613654878,117.483161415
117.638950902,117.9862544,118.204759136,117.530658445
118.226875087,118.037311183,117.607881111,117.484213587
117.622276285,117.985602514,118.200825003,117.531489616
118.22926915,118.043297655,117.599466533,117.478133827
117.613397004,117.983848538,118.203601462,117.530080833
118.227029642,118.041065376,117.602458998,117.4783621
117.612380783,117.984981335,118.207201683,117.533385796
118.232932476,118.038848406,117.600233828,117.478740386
117.626668134,117.985875272,118.208973822,117.531095727
118.22680317,118.036098061,117.61531282,117.483200778
117.638057531,117.984348875,118.210019929,117.53268375
118.230320229,118.042518922,117.60557646,117.484839587
117.624079001,117.988356267,118.212689642,117.534858683
118.227544401,118.047149201,117.598253811,117.479335496
118.233422859,118.039613711,117.5922551,117.481350382
117.61307776,117.984465934,118.209325515,117.529582059
118.227286795,118.037085128,117.597902795,117.47763742
117.619818722,117.988647684,118.206749094,117.536789479
118.230319001,118.043584342,117.612939115,117.480208628
117.638382472,117.99116981,118.210654799,117.532438452
118.230219525,118.040614358,117.61884907,117.488201394
117.632551703,117.99288709,118.213073993,117.534406044
118.235375113,118.041545142,117.607440241,117.4820553
117.630112538,117.98644624,118.213014957,117.531025134
118.236548183,118.036239455,117.598600686,117.483297257
117.619158293,117.986464943,118.213156919,117.533510929
118.230885857,118.042349273,117.596882758,117.483230189
117.610373946,117.982862881,118.20977882,117.53104845
118.232051564,118.038701603,117.594271559,117.480099115
117.623697616,117.989651618,118.214371935,117.533487617
118.236109271,118.037018953,117.61335644,117.487068941
117.631091684,117.989395091,118.2162889,117.53435209
118.232072828,118.03768031,117.602416432,117.483194046
117.630626137,117.990703352,118.215437032,117.53603713
118.238853052,118.036868858,117.597631645,117.483390376
117.616818575,117.991772619,118.217004703,117.534818416
118.239163604,118.037538392,117.592833508,117.480060493
117.609608847,117.986691022,118.21696242,117.52880146
118.235527139,118.014393089,117.592367065,117.506218118
117.618880442,117.987665246,118.213826686,117.529968419
118.241510255,118.036251735,117.607349749,117.483511802
117.628308483,117.996212575,118.217026559,117.536185408
118.230449908,118.04354526,117.600940301,117.483381746
117.619904232,117.989532166,118.218606651,117.536408971
118.23591045,118.042366451,117.583514475,117.477384853
117.60631641,117.986638874,118.213755439,117.533192734
118.235663807,118.039592105,117.579316422,117.477893357
118.239118645,118.036571856,117.579123021,117.478116334
117.595979541,117.983108945,118.217343023,117.531388217
118.235336551,118.035278576,117.587414981,117.473468947
117.617025961,117.988672851,118.215454307,117.532973784
118.240884061,118.040158783,117.60848371,117.479237549
117.626754308,117.985330221,118.219669079,117.528914823
118.238733543,118.040477526,117.600489676,117.480417772
117.611218152,117.989561029,118.218218588,117.531219655
118.236852014,118.03973834,117.581368817,117.481897205
117.592100737,117.986673888,118.21722559,117.529672986
118.242333155,118.038294378,117.578891329,117.47939892
117.599786645,117.981542846,118.221847566,117.532381943
118.237358994,118.038712036,117.579177981,117.481042579
117.60384436,117.980715139,118.217170987,117.530082777
118.237925664,118.039552442,117.601488764,117.485722402
117.625906128,117.996595221,118.22270255,117.536398678
118.238125637,118.036841057,117.598235334,117.48525138
117.624795122,117.991644965,118.219173014,117.526215986
118.237449925,118.037480773,117.590664443,117.483358839
117.603903517,117.990591127,118.217263366,117.530720783
118.235261974,118.034551028,117.586448991,117.48532069
117.600459346,117.982678411,118.220967077,117.530695594
118.243764613,118.035404934,117.57832176,117.481196724
117.605338404,117.984236634,118.220997589,117.532961096
118.235660798,118.033612583,117.585561588,117.478046766
117.615195106,117.989833751,118.217993997,117.530813678
118.242261452,118.033766109,117.601243728,117.487929979
117.623815608,117.993864658,118.219597461,117.529172311
118.239530499,118.030033644,117.593348029,117.481685229
117.606110064,117.989223201,118.219799195,117.532901775
118.23949387,118.03776958,117.583722154,117.484980371
117.602721516,117.988682299,118.21653361,117.533382933
118.239976064,118.03551756,117.588733549,117.479348651
118.23947799,118.036910372,117.585842018,117.483956531
117.613431404,117.989129291,118.215702619,117.529852377
118.238257097,118.034261174,117.606256184,117.486943045
117.625530158,117.992787825,118.217610651,117.530218469
118.238243028,118.028637032,117.609283603,117.491458353
117.633044773,117.995121266,118.21681809,117.532503448
118.233411468,118.032032806,117.600262497,117.481438024
117.618761796,117.992635495,118.213781954,117.530628632
118.234870834,118.034974854,117.589210041,117.482949259
117.607557714,117.99331435,118.213520844,117.527076217
118.239546336,118.036277581,117.600250323,117.486930682
117.826595765,118.048788328,118.045365986,117.617937369
118.177104532,118.125223006,117.681030117,117.55240312
117.806255148,118.047725787,118.052838515,117.615433492
118.191942785,118.125475262,117.656060264,117.549483823
117.782346208,118.04981676,118.066575899,117.619051666
118.204274676,118.120429602,117.645952011,117.54805306
117.775075457,118.051473217,118.074051312,117.611462451
118.216600686,118.116761093,117.634983504,117.551044152
117.772553557,118.053017905,118.086006159,117.612953539
118.222020769,118.115808743,117.642923667,117.556004534
117.781936958,118.052292719,118.094687878,117.614261138
118.224650077,118.11374145,117.629877014,117.554263828
117.755959379,118.053030269,118.097381702,117.617001269
118.234078444,118.113087874,117.614940731,117.549989348
117.742767771,118.050202594,118.102123037,117.608576209
118.242025271,118.120072276,117.604868434,117.543296982
117.736169982,118.054249783,118.103356863,117.613693395
118.244911051,118.109369688,117.603945736,117.55035486
117.743660863,118.053751347,118.109489986,117.611852451
118.244612662,118.112539523,117.618288176,117.553838602
117.749454559,118.058152568,118.114755983,117.608862792
118.250203281,118.11392544,117.614027363,117.556766041
117.746855349,118.059059772,118.113607857,117.608802601
118.252882526,118.105743953,117.59991853,117.552056695
117.732683761,118.051948502,118.115298857,117.604245502
118.252774606,118.11407751,117.583363343,117.549236546
117.721297742,118.052393503,118.114907887,117.606325158
118.25539632,118.10882437,117.585967772,117.54659273
117.71650572,118.055706726,118.121106782,117.610520371
118.259566829,118.111186128,117.595027839,117.559063846
117.729696698,118.054402472,118.126051806,117.609834051
118.25992523,118.114115846,117.600661458,117.554104926
117.726121064,118.060514812,118.127412937,117.605768828
118.264035034,118.112733526,117.584449362,117.558737262
117.707851213,118.060009195,118.129174315,117.60799796
118.264199186,118.102564252,117.568654279,117.551829863
117.703107513,118.054234386,118.129322522,117.609338886
118.269146014,118.107076843,117.564018229,117.552111478
117.69890373,118.051973338,118.137246267,117.610676218
118.271453323,118.112618769,117.577458229,117.555906448
117.701696682,118.057977415,118.142288119,117.603455804
118.274397477,118.112279428,117.581963305,117.558248597
117.718974581,118.060588507,118.138001144,117.603647518
118.274698459,118.103601764,117.579341974,117.557500332
117.707111043,118.05907848,118.140704992,117.60410912
118.279624284,118.109133656,117.555239657,117.552381545
117.690367023,118.051745944,118.146647496,117.60701876
118.280035171,118.106564341,117.555165548,117.554076578
117.689633091,118.058995416,118.144728988,117.60595477
118.282273255,118.10778833,117.555616187,117.558155583
117.694645739,118.057398166,118.147787092,117.604232885
118.283460962,118.107043196,117.56529488,117.5542918
117.703567037,118.059019941,118.147839057,117.609670865
118.2904872,118.109344807,117.565704738,117.559198138
117.702534324,118.056774948,118.148735003,117.608950552
118.284161467,118.101828404,117.559606475,117.551250521
117.684686152,118.05686996,118.150243215,117.611138478
117.679386971,118.060760552,118.149127998,117.603073515
118.291878935,118.104486325,117.544959536,117.555960587
117.679977553,118.056000806,118.155986793,117.606389256
118.290315289,118.10778752,117.546439267,117.555006821
117.689716603,118.062557887,118.157918355,117.606650781
118.293144864,118.108931683,117.566504769,117.560944683
117.705525298,118.062586616,118.158130645,117.602755985
118.298321397,118.100089123,117.556044242,117.555284707
117.679617647,118.055640444,118.159014565,117.609195997
118.292959305,118.102225396,117.539050891,117.556189072
117.674129105,118.054538938,118.161544048,117.605537487
118.297962954,118.107338552,117.535494551,117.555605124
117.675456964,118.057045244,118.162940395,117.60490249
118.297186294,118.104887723,117.535594105,117.551767729
117.680718659,118.05905122,118.165800708,117.606887754
118.299869762,118.106787107,117.551684221,117.559764486
117.695051782,118.060585975,118.163855362,117.606229657
118.300052218,118.105438689,117.548309763,117.558913302
117.685306396,118.057472124,118.167514696,117.604665574
118.300455274,118.103841122,117.541012809,117.554890347
117.676622673,118.061682187,118.167707145,117.602578187
118.302933278,118.102064093,117.527277396,117.555329756
117.662186237,118.049679244,118.169688352,117.606035547
118.30006035,118.108824567,117.523594985,117.558398835
117.659081116,118.057254737,118.167813265,117.604747288
118.308135052,118.104751926,117.537951439,117.558630769
117.682741932,118.068166394,118.166800659,117.597681937
118.305276435,118.105033545,117.550944391,117.558529153
117.683535513,118.063305984,118.165817346,117.603432592
118.298404668,118.105737268,117.540097828,117.560337462
117.67979215,118.059359479,118.160494252,117.60675278
118.305748847,118.104834846,117.527766198,117.557718291
117.664438228,118.060622528,118.165514004,117.601329888
117.668714141,118.062655436,118.164442818,117.602273212
118.301493282,118.081632654,117.54168004,117.581141948
117.676598166,118.061865557,118.164189552,117.602931785
118.301442309,118.109565462,117.550547295,117.555343764
117.694049229,118.061449954,118.162215706,117.604210563
118.303076034,118.106758067,117.557919461,117.560648192
117.692183937,118.065499154,118.166789412,117.597573748
118.291073423,118.103072222,117.541053512,117.557948096
117.668301517,118.05977716,118.160069716,117.600462227
118.296615831,118.103966583,117.531919129,117.563751757
117.675387054,118.062541659,118.159929607,117.595381859
118.295679463,118.100885054,117.542746398,117.560047748
117.680848502,118.064693499,118.160497335,117.598381071
118.294725322,118.102404265,117.554386712,117.562641848
117.705517169,118.065201605,118.155902616,117.601996392
118.293195476,118.103853331,117.57028037,117.565968648
117.697450938,118.070087978,118.153881155,117.599309974
118.287769673,118.097353576,117.560069395,117.565809116
117.697297054,118.06492534,118.150405239,117.593158355
118.283118123,118.101173168,117.556478646,117.559641221
117.688971792,118.061499634,118.147464887,117.599505482
118.281380723,118.094936526,117.559301154,117.568315049
117.69051649,118.069085711,118.140167014,117.593645875
118.276598809,118.096575112,117.569362056,117.567653651
138.702009095,141.108550359,138.679223123,132.787656126
138.699385901,141.108516311,138.679432247,132.787744449
138.699638032,141.108677925,138.678565119,132.78767011
138.701090351,141.108619971,138.679509126,132.788297174
138.700113079,141.107584409,138.68059829,132.787405656
138.699145094,141.108657217,138.677218614,132.787808517
138.700242655,141.109031448,138.680182044,132.787711987
138.701893479,141.108551418,138.679256985,132.788225472
138.701151204,141.108774899,138.677970839,132.788817802
138.700657614,141.107663565,138.680853405,132.788644339
138.701023649,141.10869648,138.679035422,132.786490401
138.701018313,141.107830877,138.679191408,132.787260732
138.700456797,141.109860164,138.681759942,132.788356032
138.701234666,141.109806373,138.680676396,132.788578915
138.701236998,141.10949362,138.681156485,132.789347392
138.700909179,141.109622099,138.681093197,132.788263644
138.700646041,141.109749001,138.677760384,132.789188919
138.699672237,141.109791553,138.679668688,132.787796323
138.699644931,141.108715564,138.679338945,132.788296951
138.700687044,141.109999071,138.679829653,132.788342957
138.701926277,141.110077873,138.680265856,132.787983555
138.702449154,141.109738009,138.679855287,132.78873156
138.701131562,141.108895596,138.680146264,132.787752124
138.701444948,141.109410085,138.681108595,132.787784329
138.700724944,141.110620671,138.680376232,132.78795256
138.701148792,141.109307938,138.679868259,132.7883824
138.702337989,141.110029034,138.681561881,132.787484278
138.700097956,141.109671303,138.680098765,132.788492299
138.70008499,141.109201323,138.680174481,132.788168323
138.699086703,141.107995585,138.678051635,132.788343655
138.701516998,141.109271338,138.679755989,132.788364161
138.699831527,141.107452551,138.679271993,132.787978584
138.700067394,141.108134864,138.67918721,132.786188145
138.701438515,141.107987709,138.680409998,132.787859938
138.700716136,141.108507334,138.680294433,132.787871774
138.70181538,141.10724064,138.679767123,132.788464973
138.700901446,141.108944991,138.679439575,132.78821788
138.699302485,141.10874299,138.679623325,132.787966477
138.700025256,141.108858147,138.679404072,132.788487117
138.698583806,141.109722268,138.678162186,132.788053604
138.699442225,141.1097133,138.680481385,132.788739359
138.6971995,141.109343424,138.67914101,132.787698475
138.697414021,141.109137455,138.678619294,132.787992355
138.699543477,141.109570481,138.679675485,132.788074259
138.700491616,141.1087011,138.67952433,132.787460732
138.698107237,141.108087815,138.680238015,132.787445507
138.7006523,141.108787139,138.678978264,132.78702184
138.699984283,141.109444525,138.679671971,132.788646877
138.702598263,141.109201759,138.681708825,132.788167123
138.701271059,141.109849355,138.683276419,132.788565947
138.7033311,141.109432835,138.683280565,132.788302683
138.702469994,141.108193096,138.683205216,132.788997617
138.702769737,141.109701171,138.681388852,132.788594983
138.702487856,141.107846836,138.681141567,132.787595169
138.701505366,141.108267028,138.681405301,132.787842342
138.700801872,141.106954953,138.680381491,132.787070443
138.700515755,141.108512972,138.681142598,132.788845862
138.700277366,141.108042993,138.679378644,132.787375073
138.70089592,141.10847319,138.680736911,132.788185153
138.701484138,141.107693861,138.67979519,132.787968646
138.701981915,141.110300695,138.679277201,132.789716854
138.700202684,141.109280987,138.679570798,132.789075489
138.7015131,141.108728668,138.682121427,132.78864487
138.701070464,141.110482089,138.681134214,132.788602376
138.701712544,141.110591722,138.681422236,132.788913258
138.69868844,141.10996471,138.679091765,132.78739291
138.700656704,141.108975264,138.68195277,132.7893542
138.69901985,141.109646023,138.679631999,132.787727362
138.699337253,141.108236607,138.681511712,132.787643388
138.701034339,141.108644407,138.679690316,132.787780717
138.698846897,141.108250867,138.680552854,132.78810406
138.701346045,141.109137836,138.679631241,132.788058297
138.699855823,141.107716952,138.680110034,132.788291971
138.698535135,141.108091424,138.679124227,132.787587593
138.699774282,141.107239765,138.678244882,132.788795055
138.701577571,141.108216016,138.680032562,132.788471254
138.701303989,141.109414429,138.681201994,132.788848629
138.700265637,141.107184034,138.680808333,132.788006687
138.701360709,141.109045505,138.682772118,132.788277337
138.700082714,141.109402047,138.681618217,132.788699576
138.700852705,141.110699472,138.680066742,132.788890234
138.752619251,141.156153976,138.730289792,132.789044049
138.759134324,141.163029854,138.740000942,132.789340318
138.758757934,141.161807859,138.736979203,132.787544898
138.761175008,141.16337462,138.739720061,132.787599259
138.759171794,141.163894264,138.738106172,132.788560984
138.761722819,141.163581185,138.739260731,132.789608591
138.760061827,141.161932462,138.739233938,132.788122509
138.757172118,141.163597251,138.739249187,132.788068577
138.758084589,141.163644217,138.738764006,132.78953683
138.759228617,141.162872132,138.738394527,132.788637203
138.758228126,141.161997269,138.738596083,132.789960157
138.760904524,141.161006092,138.737773581,132.787848952
138.759673056,141.161493963,138.739781063,132.78725041
138.759270337,141.162248889,138.74086614,132.788440077
138.761142806,141.16166691,138.739995391,132.788222652
138.757371545,141.163165793,138.74001007,132.788095326
138.758185969,141.161741149,138.739114453,132.787489896
138.759194389,141.162013052,138.739357337,132.789210852
138.759939129,141.161570196,138.73964038,132.787157786
138.759805584,141.1625994,138.742139749,132.788327723
138.760355897,141.16246453,138.738944991,132.788633963
138.760633136,141.162855371,138.740045959,132.789416542
138.759537608,141.161341906,138.73796342,132.787452548
138.759258484,141.160983916,138.738233426,132.788180416
138.756916028,141.162218476,138.738686284,132.78748122
138.758410426,141.163149356,138.73934299,132.788692039
138.758808426,141.161750963,138.738063554,132.788412145
138.759165807,141.162013728,138.739814408,132.787496285
138.759871782,141.161712642,138.7361145,132.787869215
138.758387062,141.163135093,138.739342144,132.787441764
138.757465564,141.162818287,138.737504219,132.788932149
138.758551217,141.16197095,138.739133815,132.788535469
138.758630437,141.161355341,138.738074709,132.788668704
138.760024232,141.16191397,138.739630341,132.787981411
138.76099823,141.161804252,138.739873915,132.788691321
138.760289761,141.16335849,138.740121648,132.788011008
138.760247164,141.162678657,138.739642514,132.788579616
138.758176099,141.16196209,138.739664966,132.786971198
138.758861609,141.160963209,138.737839614,132.787136132
138.759297676,141.161694866,138.739384858,132.787961279
138.759624123,141.160814524,138.737881897,132.78768451
138.707403498,141.114386628,138.686891056,132.787514149
138.699969114,141.107315967,138.679275098,132.78720445
138.699675441,141.106995732,138.680133794,132.786176133
138.701904481,141.10844009,138.681875979,132.787250371
138.700069996,141.10866583,138.680157292,132.789364523
138.700758481,141.108318049,138.680745825,132.788667441
138.700850054,141.108006614,138.681964603,132.787635775
138.700855845,141.107843884,138.681307795,132.788035534
138.700818607,141.108524498,138.681823836,132.788165192
138.701200968,141.106967562,138.680341507,132.788037962
138.699650768,141.108803158,138.680083967,132.788028096
138.69895716,141.108365582,138.681000806,132.787798403
138.700424371,141.108912016,138.680012122,132.788729591
138.699544767,141.109373302,138.679934471,132.78943596
138.700880109,141.107470456,138.681276377,132.787692703
138.700837758,141.10797418,138.681229133,132.787926619
138.700636878,141.108576715,138.68182212,132.78821687
138.701234502,141.107217548,138.681730023,132.787870362
138.700170054,141.108870795,138.681721993,132.787486811
138.701639831,141.108006462,138.681989277,132.787199933
138.700646886,141.107682191,138.681401692,132.787877155
138.699581591,141.108700841,138.681696827,132.786968805
138.698687688,141.107803176,138.680131404,132.787872469
138.698956972,141.108042926,138.679077063,132.787314685
138.699448225,141.107451713,138.679562833,132.787325668
138.700107568,141.107577962,138.679518165,132.788219759
138.699928184,141.108883892,138.680900703,132.78805901
138.699274211,141.109217665,138.680786908,132.787914571
138.700287485,141.108745074,138.680326456,132.787727685
138.699212135,141.108709824,138.681256949,132.788470886
138.700676153,141.107613127,138.681548149,132.787843507
138.698590925,141.108060441,138.68034971,132.787290359
138.699827992,141.108002858,138.680552422,132.786779109
138.698338821,141.108505875,138.680102468,132.787906133
138.698811677,141.109281631,138.680919169,132.787795916
138.698866793,141.107999896,138.681083478,132.788187939
138.70088886,141.109637357,138.682268652,132.787708596
138.700034158,141.108708469,138.680627547,132.788382828
138.697170937,141.108563161,138.679255987,132.787859612
138.697424237,141.107204599,138.678830911,132.78792353
138.699682029,141.108665069,138.679517591,132.787425084
138.751852671,141.157472155,138.731309479,132.788671045
138.759776043,141.16177407,138.739214777,132.787601456
138.760417849,141.162217601,138.738968603,132.787424321
138.760099891,141.162831136,138.738763374,132.788200554
138.759857155,141.161770162,138.738344886,132.787939309
138.759947521,141.163002397,138.740429775,132.787608788
138.759162608,141.163154216,138.739992295,132.788271465
138.760900588,141.16314098,138.739700451,132.789000762
138.759151544,141.163227372,138.739429452,132.788466993
138.707608337,141.03279285,138.694018091,133.444383329
138.708034208,141.03249851,138.695154147,133.447021934
138.708073436,141.032391134,138.695665266,133.444887332
138.711472573,141.033096742,138.696919119,133.447141737
138.711908187,141.033974299,138.69375688,133.448210676
138.712124352,141.033589794,138.695736585,133.449988322
138.707072133,141.032828027,138.694363951,133.444275787
138.709756849,141.034757726,138.699267008,133.447412119
138.711525149,141.030537702,138.698076865,133.44750063
138.709451372,141.029298092,138.700220033,133.450073387
138.711975702,141.033581691,138.697940892,133.453260142
138.708832863,141.033211934,138.697028983,133.447474886
138.707622759,141.033629999,138.691324471,133.443855465
138.70945227,141.035248508,138.696807145,133.44719596
138.710506884,141.036174898,138.695064406,133.444442244
138.711639267,141.036865929,138.696605004,133.449531744
138.708670925,141.031468843,138.698546555,133.451428117
138.70777052,141.031980334,138.696330328,133.444074395
138.710122227,141.030581467,138.696078832,133.443624426
138.710246271,141.030153488,138.698597332,133.445546268
138.710071463,141.030863846,138.700336947,133.447480145
138.710679441,141.031870121,138.695896437,133.449039668
138.711224951,141.035621571,138.695923924,133.444353165
138.709680788,141.03298772,138.695671804,133.448346562
125.73794146,127.843330706,125.69793503,121.113824605
125.726191753,127.846162554,125.700088151,121.111361628
125.738190545,127.851435288,125.691014153,121.115833661
125.732242373,127.846460006,125.698119185,121.122022834
125.734784363,127.845295939,125.693084296,121.112458263
125.726792918,127.845578578,125.695498305,121.116673642
125.736798737,127.847994318,125.696694495,121.117148484
125.725158609,127.846550814,125.691545404,121.117314113
125.741742594,127.850380933,125.693690503,121.113127521
125.722709281,127.846127426,125.698336677,121.117301179
125.735127867,127.849321171,125.698698054,121.116995898
125.722918952,127.849666848,125.694931987,121.113451494
125.735422221,127.848581358,125.697745213,121.112801171
125.730550257,127.844227349,125.695134626,121.11459381
125.737644459,127.846207772,125.69289064,121.11300902
125.730434625,127.849080691,125.702308084,121.116525705
125.73524238,127.850355022,125.693599391,121.117279678
125.729359506,127.848979349,125.697754078,121.119357949
125.73305632,127.84754933,125.691506099,121.115474968
125.72907252,127.850142936,125.695838046,121.117353036
125.737440885,127.848860848,125.68752441,121.114106739
125.73409874,127.846215602,125.698524548,121.112850104
125.73864673,127.852026631,125.685460628,121.107447867
125.73438037,127.846173431,125.702190308,121.115540008
125.739851858,127.849963652,125.693037015,121.112124762
125.727507619,127.850171361,125.697643136,121.116022511
125.743617984,127.850719538,125.683941235,121.111156261
125.730528497,127.847535309,125.704148355,121.116831402
