0,7,0,0.000000,19998,268435456
0,8,0,0.003064,19998,268435456
0,9,0,0.001842,19998,268435456
0,10,0,0.001876,19998,268435456
0,11,0,0.001833,19998,268435456
0,12,0,0.001874,19998,268435456
0,13,0,0.002335,19998,268435456
0,14,0,0.003425,19998,268435456
0,15,0,0.002394,19998,268435456
0,16,0,0.002322,19998,268435456
7867204,25,0,0.025305,19998,268435456
7927056,31,0,0.013573,19998,268435456
7906852,32,0,0.001909,19998,268435456
7838331,33,0,0.001847,19998,268435456
7845127,34,0,0.002803,19998,268435456
7883774,39,0,0.002304,19998,268435456
7875573,44,0,0.023830,19998,268435456
7876315,45,0,0.001897,19998,268435456
7882686,46,0,0.002578,19998,268435456
7874262,47,0,0.002481,19998,268435456
7893374,54,0,0.019940,19998,268435456
7794077,58,0,0.009935,19998,268435456
7758808,59,0,0.001851,19998,268435456
7839647,60,0,0.001873,19998,268435456
7866825,61,0,0.001852,19998,268435456
7887595,62,0,0.002802,19998,268435456
7895921,63,0,0.002337,19998,268435456
7838100,64,0,0.003354,19998,268435456
7818505,65,0,0.002356,19998,268435456
7800435,66,0,0.002523,19998,268435456
7794203,67,0,0.002407,19998,268435456
7828684,68,0,0.002349,19998,268435456
7853307,69,0,0.002528,19998,268435456
7912259,70,0,0.002599,19998,268435456
7859554,71,0,0.002573,19998,268435456
7802960,72,0,0.002524,19998,268435456
7825645,73,0,0.002571,19998,268435456
7756198,74,0,0.002581,19998,268435456
7808872,75,0,0.002560,19998,268435456
7840104,76,0,0.002587,19998,268435456
7820933,77,0,0.002445,19998,268435456
7929787,78,0,0.002330,19998,268435456
7846681,79,0,0.002582,19998,268435456
7833614,80,0,0.002555,19998,268435456
7832754,81,0,0.002610,19998,268435456
7727281,82,0,0.002348,19998,268435456
7815684,83,0,0.002537,19998,268435456
7835316,84,0,0.002575,19998,268435456
7834539,85,0,0.002567,19998,268435456
7930006,86,0,0.002559,19998,268435456
7854973,87,0,0.002431,19998,268435456
7839063,88,0,0.002369,19998,268435456
7819081,89,0,0.002638,19998,268435456
7743537,90,0,0.002591,19998,268435456
7836321,91,0,0.002528,19998,268435456
7849216,92,0,0.002636,19998,268435456
7861805,93,0,0.002586,19998,268435456
7901342,94,0,0.002303,19998,268435456
7815718,95,0,0.002573,19998,268435456
7814561,96,0,0.002586,19998,268435456
7799382,97,0,0.002368,19998,268435456
7740147,98,0,0.002579,19998,268435456
7864111,99,0,0.002547,19998,268435456
7847362,100,0,0.002561,19998,268435456
7880515,101,0,0.003069,19998,268435456
7870408,102,0,0.002385,19998,268435456
7791381,103,0,0.002308,19998,268435456
7807772,104,0,0.002361,19998,268435456
7756640,105,0,0.002524,19998,268435456
7755996,106,0,0.002602,19998,268435456
7828117,107,0,0.002426,19998,268435456
7848938,108,0,0.002309,19998,268435456
7875486,109,0,0.002573,19998,268435456
7854328,110,0,0.002566,19998,268435456
7794992,111,0,0.002545,19998,268435456
7807927,112,0,0.002575,19998,268435456
7741824,113,0,0.002564,19998,268435456
7791309,114,0,0.002637,19998,268435456
7822782,115,0,0.002573,19998,268435456
7835588,116,0,0.002524,19998,268435456
7876354,117,0,0.002408,19998,268435456
7837228,118,0,0.002334,19998,268435456
7801248,119,0,0.002526,19998,268435456
7820790,120,0,0.002593,19998,268435456
7701480,121,0,0.002584,19998,268435456
7772028,122,0,0.002533,19998,268435456
7799552,123,0,0.002584,19998,268435456
7805531,124,0,0.002590,19998,268435456
7869636,125,0,0.002580,19998,268435456
7797520,126,0,0.002568,19998,268435456
7780736,127,0,0.002438,19998,268435456
7781580,128,0,0.002321,19998,268435456
7688125,129,0,0.002596,19998,268435456
7820340,130,0,0.002555,19998,268435456
7843486,131,0,0.002758,19998,268435456
7854846,132,0,0.002333,19998,268435456
7919230,133,0,0.002528,19998,268435456
7823919,134,0,0.002563,19998,268435456
7803433,135,0,0.002587,19998,268435456
7807051,136,0,0.002557,19998,268435456
7738520,137,0,0.002432,19998,268435456
7820187,138,0,0.002342,19998,268435456
7857436,139,0,0.002511,19998,268435456
7879906,140,0,0.002565,19998,268435456
7900492,141,0,0.002526,19998,268435456
