105.377512542,20.2274794275,20.2274794275,20.2274794275,480
105.406186099,20.2286609958,20.2286609958,20.2286609958,481
105.381116277,20.2276279464,20.2276279464,20.2276279464,482
105.404677261,20.2285988283,20.2285988283,20.2285988283,483
105.382248409,20.2276746033,20.2276746033,20.2276746033,484
105.40456074,20.2285940273,20.2285940273,20.2285940273,485
105.388291904,20.2279236568,20.2279236568,20.2279236568,486
105.406581486,20.2286772866,20.2286772866,20.2286772866,487
105.383160272,20.2277121823,20.2277121823,20.2277121823,488
105.404244649,20.2285810035,20.2285810035,20.2285810035,489
105.384869837,20.2277826346,20.2277826346,20.2277826346,490
105.404981344,20.2286113573,20.2286113573,20.2286113573,491
105.386676052,20.2278570686,20.2278570686,20.2278570686,492
105.40141816,20.2284645428,20.2284645428,20.2284645428,493
105.386178748,20.2278365749,20.2278365749,20.2278365749,494
105.409962739,20.2288165981,20.2288165981,20.2288165981,495
105.384110041,20.227751323,20.227751323,20.227751323,496
105.408697122,20.2287644538,20.2287644538,20.2287644538,497
105.383228538,20.2277149956,20.2277149956,20.2277149956,498
105.408753366,20.2287667711,20.2287667711,20.2287667711,499
105.381099301,20.2276272468,20.2276272468,20.2276272468,500
105.408589454,20.2287600177,20.2287600177,20.2287600177,501
105.382478314,20.227684078,20.227684078,20.227684078,502
105.399654971,20.228391892,20.228391892,20.228391892,503
105.381620699,20.2276487345,20.2276487345,20.2276487345,504
105.407589143,20.2287188037,20.2287188037,20.2287188037,505
105.382701471,20.2276932746,20.2276932746,20.2276932746,506
105.403688556,20.2285580909,20.2285580909,20.2285580909,507
105.380220615,20.2275910344,20.2275910344,20.2275910344,508
105.400650401,20.2284329081,20.2284329081,20.2284329081,509
105.384366119,20.2277618761,20.2277618761,20.2277618761,510
105.403266472,20.2285406997,20.2285406997,20.2285406997,511
105.384096575,20.2277507681,20.2277507681,20.2277507681,512
105.402816511,20.2285221599,20.2285221599,20.2285221599,513
105.403166356,20.2285365746,20.2285365746,20.2285365746,514
105.382539276,20.2276865903,20.2276865903,20.2276865903,515
105.403580996,20.2285536591,20.2285536591,20.2285536591,516
105.386265463,20.2278401484,20.2278401484,20.2278401484,517
105.402220633,20.2284976077,20.2284976077,20.2284976077,518
105.384051143,20.2277488958,20.2277488958,20.2277488958,519
105.401281295,20.2284589034,20.2284589034,20.2284589034,520
105.386741287,20.227859757,20.227859757,20.227859757,521
105.406076994,20.2286565005,20.2286565005,20.2286565005,522
105.38482751,20.2277808903,20.2277808903,20.2277808903,523
105.403482482,20.2285496,20.2285496,20.2285496,524
105.390527413,20.2280157789,20.2280157789,20.2280157789,525
105.406894819,20.2286901964,20.2286901964,20.2286901964,526
105.384903538,20.2277840234,20.2277840234,20.2277840234,527
105.404122645,20.2285759766,20.2285759766,20.2285759766,528
105.389789088,20.2279853538,20.2279853538,20.2279853538,529
105.400981325,20.2284465435,20.2284465435,20.2284465435,530
105.385555273,20.2278108815,20.2278108815,20.2278108815,531
105.400582997,20.2284301307,20.2284301307,20.2284301307,532
105.387719345,20.2279000622,20.2279000622,20.2279000622,533
105.402562755,20.2285117043,20.2285117043,20.2285117043,534
105.383724211,20.2277354227,20.2277354227,20.2277354227,535
105.405263571,20.2286229857,20.2286229857,20.2286229857,536
105.385305296,20.22780058,20.22780058,20.22780058,537
105.403530977,20.2285515981,20.2285515981,20.2285515981,538
105.389995834,20.2279938734,20.2279938734,20.2279938734,539
105.400548811,20.2284287221,20.2284287221,20.2284287221,540
105.386382203,20.2278449592,20.2278449592,20.2278449592,541
105.403610097,20.2285548581,20.2285548581,20.2285548581,542
105.390063305,20.2279966538,20.2279966538,20.2279966538,543
105.404019199,20.2285717143,20.2285717143,20.2285717143,544
105.386370647,20.227844483,20.227844483,20.227844483,545
105.401498472,20.228467852,20.228467852,20.228467852,546
105.388905316,20.2279489348,20.2279489348,20.2279489348,547
105.403770132,20.228561452,20.228561452,20.228561452,548
105.384727438,20.2277767663,20.2277767663,20.2277767663,549
105.404858574,20.2286062988,20.2286062988,20.2286062988,550
105.388101024,20.2279157908,20.2279157908,20.2279157908,551
105.403569331,20.2285531784,20.2285531784,20.2285531784,552
105.389153338,20.2279591554,20.2279591554,20.2279591554,553
105.397308557,20.228295208,20.228295208,20.228295208,554
105.390171934,20.2280011302,20.2280011302,20.2280011302,555
105.39724107,20.2282924272,20.2282924272,20.2282924272,556
105.389150007,20.2279590182,20.2279590182,20.2279590182,557
105.400713002,20.2284354875,20.2284354875,20.2284354875,558
105.388424386,20.2279291162,20.2279291162,20.2279291162,559
105.399999883,20.2284061039,20.2284061039,20.2284061039,560
105.38800579,20.2279118663,20.2279118663,20.2279118663,561
105.401148899,20.2284534482,20.2284534482,20.2284534482,562
105.387790456,20.2279029926,20.2279029926,20.2279029926,563
105.398771718,20.2283554978,20.2283554978,20.2283554978,564
105.388782402,20.2279438697,20.2279438697,20.2279438697,565
105.397626578,20.2283083122,20.2283083122,20.2283083122,566
105.389031787,20.2279541465,20.2279541465,20.2279541465,567
105.397965364,20.228322272,20.228322272,20.228322272,568
105.391587717,20.2280594718,20.2280594718,20.2280594718,569
105.397679845,20.2283105071,20.2283105071,20.2283105071,570
105.388531767,20.2279335413,20.2279335413,20.2279335413,571
105.394536517,20.2281809833,20.2281809833,20.2281809833,572
105.388062147,20.2279141887,20.2279141887,20.2279141887,573
105.396710311,20.2282705569,20.2282705569,20.2282705569,574
105.387786347,20.2279028232,20.2279028232,20.2279028232,575
105.399394801,20.2283811718,20.2283811718,20.2283811718,576
105.388759739,20.2279429357,20.2279429357,20.2279429357,577
105.400270239,20.2284172438,20.2284172438,20.2284172438,578
105.393768519,20.2281493367,20.2281493367,20.2281493367,579
105.400524444,20.2284277181,20.2284277181,20.2284277181,580
105.392547754,20.2280990325,20.2280990325,20.2280990325,581
105.399671512,20.2283925736,20.2283925736,20.2283925736,582
105.39265801,20.2281035759,20.2281035759,20.2281035759,583
105.396706525,20.2282704009,20.2282704009,20.2282704009,584
105.395219225,20.2282091153,20.2282091153,20.2282091153,585
105.396725478,20.2282711819,20.2282711819,20.2282711819,586
105.392635011,20.2281026281,20.2281026281,20.2281026281,587
105.392126002,20.2280816532,20.2280816532,20.2280816532,588
105.392418514,20.2280937069,20.2280937069,20.2280937069,589
105.398621135,20.2283492931,20.2283492931,20.2283492931,590
105.388778185,20.2279436959,20.2279436959,20.2279436959,591
105.389497644,20.2279733438,20.2279733438,20.2279733438,592
105.387297731,20.2278826877,20.2278826877,20.2278826877,593
105.386569801,20.2278526901,20.2278526901,20.2278526901,594
105.383168888,20.2277125373,20.2277125373,20.2277125373,595
105.387707187,20.2278995611,20.2278995611,20.2278995611,596
105.387573939,20.2278940701,20.2278940701,20.2278940701,597
105.38544691,20.2278064159,20.2278064159,20.2278064159,598
105.389696639,20.2279815441,20.2279815441,20.2279815441,599
105.387547575,20.2278929836,20.2278929836,20.2278929836,600
105.384770722,20.22777855,20.22777855,20.22777855,601
105.383897744,20.2277425741,20.2277425741,20.2277425741,602
105.387087855,20.2278740389,20.2278740389,20.2278740389,603
105.387582717,20.2278944318,20.2278944318,20.2278944318,604
105.384240801,20.2277567117,20.2277567117,20.2277567117,605
105.38682383,20.2278631585,20.2278631585,20.2278631585,606
105.390430478,20.2280117843,20.2280117843,20.2280117843,607
105.380979767,20.2276223206,20.2276223206,20.2276223206,608
105.383532841,20.2277275362,20.2277275362,20.2277275362,609
105.385599413,20.2278127005,20.2278127005,20.2278127005,610
105.387615738,20.2278957926,20.2278957926,20.2278957926,611
105.383069587,20.2277084451,20.2277084451,20.2277084451,612
105.381415883,20.2276402937,20.2276402937,20.2276402937,613
105.390731399,20.2280241847,20.2280241847,20.2280241847,614
105.386342897,20.2278433395,20.2278433395,20.2278433395,615
105.385540568,20.2278102755,20.2278102755,20.2278102755,616
105.385840331,20.2278226288,20.2278226288,20.2278226288,617
105.390691498,20.2280225405,20.2280225405,20.2280225405,618
105.384203132,20.2277551594,20.2277551594,20.2277551594,619
105.383731448,20.2277357209,20.2277357209,20.2277357209,620
